Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MA20,Volatility,SentimentScore,AnomalyFlag,Label
2020-06-09,TCS.NS,109.1,109.74,106.76,109.19,3230586,56.0,-2.347,114.64,0.0257,0.562,0,SELL
2020-06-10,RELIANCE.NS,115.11,115.35,114.97,115.17,2355002,31.65,-1.58,114.6,0.0027,0.214,0,HOLD
2020-06-11,TSLA,114.0,114.77,113.69,114.07,3011349,65.1,-1.3601,114.64,0.0263,-0.777,0,SELL
2020-06-12,NVDA,110.62,110.88,108.82,109.99,1967512,54.9,2.0419,114.44,0.0637,0.108,0,HOLD
2020-06-15,TCS.NS,111.19,112.02,110.25,111.35,4849362,45.12,-0.3682,114.16,0.0165,0.318,0,SELL
2020-06-16,NVDA,111.93,115.52,109.99,113.63,1729447,65.84,-2.24,114.16,0.0361,0.49,0,SELL
2020-06-17,INFY.NS,113.69,113.86,112.42,112.53,2957302,54.36,1.0589,114.09,0.001,-0.765,0,HOLD
2020-06-18,INFY.NS,113.2,113.65,111.7,112.11,4111954,34.41,4.3504,113.98,0.0054,0.663,0,HOLD
2020-06-19,NVDA,112.54,114.58,112.52,113.29,439569,64.42,4.5034,113.92,0.0326,0.528,0,BUY
2020-06-22,INFY.NS,109.6,110.39,108.71,109.08,3500122,56.1,1.1444,113.61,0.0109,-0.676,0,HOLD
2020-06-23,AAPL,109.56,111.08,108.95,110.65,3134362,43.3,-1.0318,113.5,0.0101,-0.536,0,SELL
2020-06-24,RELIANCE.NS,108.2,108.61,106.8,107.88,1324286,39.09,1.0589,113.14,0.0411,-0.057,0,HOLD
2020-06-25,TSLA,111.18,112.98,109.38,110.96,3755437,62.17,0.712,113.08,0.0054,0.571,0,HOLD
2020-06-26,TCS.NS,113.01,114.95,112.54,113.8,1626226,66.89,-1.3341,113.01,0.0391,1.0,0,HOLD
2020-06-29,TSLA,110.67,111.6,109.66,110.2,3293475,59.69,-3.1122,112.9,0.0131,1.0,0,HOLD
2020-06-30,INFY.NS,111.78,112.7,111.1,112.6,2071534,33.4,-1.539,112.68,0.045,-0.298,0,SELL
2020-07-01,RELIANCE.NS,109.49,110.33,109.03,110.19,1685499,35.7,-2.2762,112.29,0.0215,-0.441,0,SELL
2020-07-02,RELIANCE.NS,113.28,115.53,111.96,113.88,1387025,51.56,0.2353,112.2,0.0395,-0.555,0,HOLD
2020-07-03,TSLA,109.76,109.96,108.73,109.64,3160941,61.18,-1.7736,111.84,0.0348,0.074,0,SELL
2020-07-06,RELIANCE.NS,107.58,110.1,107.24,108.6,689183,57.75,3.1449,111.44,0.0074,1.0,0,BUY
2020-07-07,RELIANCE.NS,110.07,110.7,109.59,110.36,223651,44.68,1.7611,111.5,0.0278,1.0,0,HOLD
2020-07-08,AAPL,108.13,108.33,108.1,108.18,428087,72.02,-0.4802,111.15,0.0025,0.052,0,HOLD
2020-07-09,NVDA,110.56,111.77,109.51,111.22,2501552,70.34,-0.7665,111.01,0.0181,1.0,0,BUY
2020-07-10,RELIANCE.NS,113.67,114.75,112.91,113.06,1071844,41.54,0.3927,111.16,0.0225,0.735,0,BUY
2020-07-13,TSLA,115.59,115.66,115.47,115.48,4915079,57.2,2.2484,111.37,0.0478,-1.0,0,BUY
2020-07-14,AAPL,111.59,112.42,110.75,111.53,3691186,45.74,2.2934,111.26,0.0169,1.0,0,BUY
2020-07-15,RELIANCE.NS,114.44,116.81,114.35,115.74,2009342,67.0,-0.1523,111.42,0.0106,-0.433,0,HOLD
2020-07-16,AAPL,119.04,119.52,115.07,116.71,1729584,50.09,1.7849,111.65,0.0025,-0.782,0,BUY
2020-07-17,TCS.NS,110.91,113.47,109.98,112.46,2438616,40.88,1.5394,111.61,0.0095,1.0,0,BUY
2020-07-20,RELIANCE.NS,114.2,115.8,113.69,115.16,1329712,69.69,-2.0031,111.92,0.0428,0.702,0,HOLD
2020-07-21,RELIANCE.NS,112.94,114.33,111.62,112.0,1900314,56.07,0.725,111.98,0.014,0.555,0,BUY
2020-07-22,AAPL,112.33,112.76,109.29,110.96,670433,12.31,-0.1564,112.14,0.0387,0.24,0,SELL
2020-07-23,RELIANCE.NS,115.74,117.12,113.44,113.95,3748152,50.84,3.2077,112.29,0.0502,-0.122,0,BUY
2020-07-24,RELIANCE.NS,113.16,113.78,112.64,113.55,2578518,36.52,-0.5973,112.27,0.0174,-0.895,0,SELL
2020-07-27,TSLA,114.28,116.18,112.65,115.39,2972220,36.79,2.6929,112.53,0.0032,-0.309,0,BUY
2020-07-28,INFY.NS,116.1,117.9,115.47,117.0,3873926,13.39,2.4106,112.75,0.0126,-0.65,0,HOLD
2020-07-29,TSLA,111.37,113.82,110.22,113.55,3671518,43.59,-1.9535,112.92,0.0078,-0.784,0,SELL
2020-07-30,INFY.NS,106.47,108.72,105.94,108.63,3441058,34.23,-0.7176,112.66,0.0208,-0.022,0,SELL
2020-07-31,TSLA,111.92,113.66,111.34,112.11,110526,54.37,2.8045,112.78,0.0749,-0.817,0,HOLD
2020-08-03,INFY.NS,113.8,113.81,110.79,111.1,595876,34.92,-2.0226,112.91,0.0022,-0.447,0,SELL
2020-08-04,TCS.NS,110.7,111.49,109.24,111.05,1648778,56.44,-3.3357,112.94,0.0249,-1.0,0,SELL
2020-08-05,TCS.NS,110.28,112.08,109.47,111.19,1489162,35.54,-1.1977,113.09,0.0461,1.0,0,SELL
2020-08-06,RELIANCE.NS,115.86,117.52,114.14,114.78,2242895,47.62,-1.4688,113.27,0.0122,1.0,0,HOLD
2020-08-07,AAPL,113.24,113.38,110.4,111.95,328260,68.6,0.9139,113.21,0.0311,-0.329,0,HOLD
2020-08-10,INFY.NS,111.06,113.56,109.12,111.93,3590806,44.19,2.9621,113.04,0.022,0.3,0,HOLD
2020-08-11,TSLA,112.18,112.54,110.91,112.42,839051,68.14,-0.5613,113.08,0.0043,0.107,0,HOLD
2020-08-12,TSLA,117.55,118.59,116.91,117.84,1531087,58.51,1.074,113.19,0.0183,0.239,0,BUY
2020-08-13,TSLA,112.59,114.63,111.34,113.0,4936088,94.14,-2.0838,113.0,0.0008,0.737,0,BUY
2020-08-14,AAPL,112.78,112.81,111.21,112.28,892709,31.07,0.2132,112.99,0.0425,-0.598,0,SELL
2020-08-17,RELIANCE.NS,113.8,115.45,113.6,113.74,1460992,40.22,1.0255,112.92,0.0037,-0.511,0,HOLD
2020-08-18,TSLA,114.11,115.58,113.67,115.13,1000831,60.86,2.5508,113.08,0.0389,-0.597,0,BUY
2020-08-19,TSLA,112.77,114.06,110.84,113.76,3194658,50.78,3.8076,113.22,0.0237,0.326,0,BUY
2020-08-20,TSLA,115.25,115.51,113.73,114.72,154028,47.62,-1.8313,113.26,0.0197,-0.151,1,SELL
2020-08-21,TSLA,114.4,115.52,113.77,114.78,3944772,49.59,0.4651,113.32,0.0048,-0.302,1,HOLD
2020-08-24,RELIANCE.NS,117.68,119.0,116.22,116.73,4887754,59.68,0.4155,113.39,0.0263,-0.353,0,BUY
2020-08-25,INFY.NS,113.91,116.27,111.92,114.73,3718614,49.18,-0.4577,113.27,0.0343,-0.412,0,HOLD
2020-08-26,RELIANCE.NS,112.04,114.6,109.51,110.92,1664487,58.95,-3.2192,113.14,0.0325,-1.0,0,SELL
2020-08-27,INFY.NS,115.86,116.2,113.38,114.7,2326015,37.5,2.1082,113.44,0.0128,0.162,0,BUY
2020-08-28,TSLA,114.38,115.38,114.32,114.6,1274900,56.3,0.6002,113.57,0.0289,-0.018,0,BUY
2020-08-31,RELIANCE.NS,114.87,114.91,113.27,114.54,4346262,81.65,3.6081,113.74,0.0074,-0.845,0,BUY
2020-09-01,TSLA,112.8,113.99,111.79,112.88,792907,44.72,1.4399,113.83,0.0064,-1.0,0,HOLD
2020-09-02,AAPL,116.44,116.6,114.49,114.53,344089,37.73,-2.523,114.0,0.0642,0.04,0,HOLD
2020-09-03,AAPL,108.52,111.04,108.32,110.74,177972,41.12,-0.7149,113.8,0.006,-1.0,0,SELL
2020-09-04,RELIANCE.NS,112.13,112.19,110.19,111.13,2662287,34.72,1.5217,113.75,0.0185,0.307,0,HOLD
2020-09-07,NVDA,112.45,114.57,111.45,114.19,2061520,65.38,1.3581,113.87,0.0128,-0.622,0,BUY
2020-09-08,RELIANCE.NS,113.71,113.98,111.29,112.35,3127734,48.5,-1.5197,113.86,0.0095,0.862,0,SELL
2020-09-09,AAPL,113.57,114.75,113.28,113.36,395781,62.01,1.2978,113.64,0.0333,-0.446,1,HOLD
2020-09-10,TCS.NS,110.79,111.72,109.81,110.23,918900,35.66,-3.2625,113.5,0.048,-0.793,1,SELL
2020-09-11,AAPL,114.82,115.2,112.25,113.29,2503022,37.52,-0.5212,113.55,0.0085,-0.63,0,SELL
2020-09-14,RELIANCE.NS,113.16,113.48,112.21,112.73,3789983,36.25,-1.2508,113.5,0.0376,0.029,0,SELL
2020-09-15,NVDA,111.34,113.02,110.76,111.22,3840829,36.29,1.3487,113.31,0.0491,-0.616,0,HOLD
2020-09-16,INFY.NS,116.28,116.76,114.24,115.96,3344445,34.47,0.8424,113.42,0.0221,1.0,0,BUY
2020-09-17,NVDA,116.56,119.42,116.3,117.78,4384089,58.26,1.0327,113.57,0.0255,0.402,0,BUY
2020-09-18,INFY.NS,115.95,116.68,111.9,113.76,208721,47.02,-0.2176,113.52,0.0079,-0.369,0,HOLD
2020-09-21,NVDA,114.89,115.04,113.09,113.76,725564,52.66,-0.6566,113.37,0.0138,-0.168,0,HOLD
2020-09-22,AAPL,110.06,111.1,108.97,110.0,1734958,76.05,2.8319,113.13,0.0179,-0.322,0,HOLD
2020-09-23,RELIANCE.NS,114.21,114.49,114.07,114.19,1040653,55.09,-0.6665,113.3,0.0614,0.465,0,HOLD
2020-09-24,RELIANCE.NS,112.02,115.21,111.45,112.94,3041112,57.93,1.0447,113.21,0.0198,-0.701,0,HOLD
2020-09-25,INFY.NS,111.15,111.78,109.31,110.65,4482392,68.58,0.2415,113.01,0.0119,1.0,0,HOLD
2020-09-28,NVDA,115.76,116.87,114.07,115.08,4008264,69.49,1.2194,113.04,0.0507,1.0,0,BUY
2020-09-29,INFY.NS,115.77,116.13,115.34,115.47,3860841,61.57,0.4518,113.17,0.0714,-0.018,0,BUY
2020-09-30,INFY.NS,113.77,114.05,112.96,113.42,2506918,23.67,0.6163,113.11,0.0227,-1.0,0,HOLD
2020-10-01,TCS.NS,113.11,113.83,112.86,113.47,4491906,50.32,-0.2355,113.25,0.0142,-0.08,0,HOLD
2020-10-02,RELIANCE.NS,116.36,117.46,116.22,116.46,2496854,44.04,-1.092,113.51,0.0143,0.648,0,HOLD
2020-10-05,TCS.NS,115.66,116.36,114.14,115.7,423346,53.58,-0.606,113.59,0.0302,0.009,0,HOLD
2020-10-06,TSLA,113.19,114.8,111.77,114.34,1839931,51.68,-1.4426,113.69,0.0668,1.0,0,HOLD
2020-10-07,AAPL,112.31,113.54,111.16,113.09,3196647,67.77,2.3319,113.68,0.0337,0.223,1,HOLD
2020-10-08,INFY.NS,114.81,115.35,114.48,115.24,1993902,44.62,0.6819,113.93,0.0147,-0.293,0,HOLD
2020-10-09,RELIANCE.NS,111.82,112.68,110.89,111.24,3427178,58.73,0.1957,113.82,0.0108,-0.271,0,HOLD
2020-10-12,TSLA,114.53,114.75,110.63,111.72,2795086,59.57,3.0092,113.77,0.0153,1.0,0,BUY
2020-10-13,NVDA,112.52,113.12,110.78,111.92,3671944,82.86,-2.3129,113.81,0.0063,-1.0,1,SELL
2020-10-14,NVDA,110.64,113.5,109.81,111.7,2868970,53.11,-0.7572,113.6,0.0423,1.0,0,HOLD
2020-10-15,NVDA,110.78,112.55,109.27,111.75,1634128,79.14,-0.8409,113.29,0.036,-0.412,0,HOLD
2020-10-16,TCS.NS,114.38,114.5,112.89,113.39,3879430,72.35,1.5239,113.28,0.0172,0.49,0,BUY
2020-10-19,RELIANCE.NS,106.88,108.34,105.87,106.78,4175180,39.89,-1.2356,112.93,0.0167,0.72,0,SELL
2020-10-20,INFY.NS,111.64,113.25,109.3,113.12,2327946,61.7,-0.6533,113.08,0.0104,1.0,0,HOLD
2020-10-21,AAPL,112.08,112.93,110.71,111.43,809794,44.34,-1.5401,112.94,0.0664,0.2,0,SELL
2020-10-22,NVDA,112.55,113.09,110.36,111.3,2713960,52.15,0.02,112.86,0.0244,-0.783,0,SELL
2020-10-23,TSLA,113.39,113.69,111.88,112.94,2184021,29.26,-1.1031,112.98,0.0112,0.03,0,SELL
2020-10-26,NVDA,112.62,114.05,112.5,113.23,1295140,58.73,-1.9642,112.88,0.0204,1.0,0,HOLD
2020-10-27,NVDA,114.93,117.25,111.63,113.49,4334614,36.33,1.4236,112.79,0.0017,-0.27,0,HOLD
2020-10-28,AAPL,115.06,115.26,113.98,114.39,966497,66.57,2.0054,112.83,0.0418,-0.665,0,BUY
2020-10-29,AAPL,114.77,115.19,111.59,113.13,4062952,54.71,0.7816,112.82,0.0011,1.0,0,BUY
2020-10-30,NVDA,112.25,113.39,112.02,113.01,4657761,71.23,-3.1709,112.64,0.035,-1.0,0,HOLD
2020-11-02,NVDA,111.84,113.64,111.52,112.36,419572,27.89,-3.694,112.48,0.02,0.135,0,SELL
2020-11-03,AAPL,113.07,114.27,112.5,113.43,3062537,80.08,-1.0136,112.43,0.0183,-0.67,1,HOLD
2020-11-04,INFY.NS,115.22,115.41,112.19,113.89,1549200,45.2,-1.4914,112.47,0.0044,-1.0,0,SELL
2020-11-05,TCS.NS,112.24,112.9,112.18,112.22,818707,71.02,0.2457,112.32,0.0166,0.197,0,HOLD
2020-11-06,TSLA,115.09,118.04,114.5,115.38,693205,60.27,-1.067,112.53,0.0142,0.443,0,HOLD
2020-11-09,TCS.NS,112.07,112.42,111.95,112.42,1638107,42.03,0.7208,112.56,0.0238,0.54,0,HOLD
2020-11-10,TCS.NS,115.23,116.58,114.12,116.17,2998666,40.09,-2.0458,112.78,0.0146,-1.0,0,SELL
2020-11-11,INFY.NS,110.99,111.51,110.82,110.86,529789,55.9,0.866,112.73,0.0141,1.0,0,HOLD
2020-11-12,INFY.NS,114.72,116.05,114.09,115.01,3491098,44.4,1.1162,112.9,0.0389,0.883,0,BUY
2020-11-13,RELIANCE.NS,114.36,115.69,113.38,115.49,3314733,62.63,-1.149,113.0,0.0145,1.0,0,HOLD
2020-11-16,TCS.NS,115.03,115.44,112.08,113.79,2254909,28.82,-2.6704,113.35,0.0381,0.612,0,HOLD
2020-11-17,NVDA,116.41,116.63,115.12,115.92,1018326,22.93,1.2061,113.49,0.0005,0.598,1,HOLD
2020-11-18,TSLA,113.78,115.3,112.79,113.91,4484885,66.52,0.4637,113.62,0.0342,1.0,0,BUY
2020-11-19,TCS.NS,110.91,111.72,110.48,111.25,3417536,44.85,0.1681,113.62,0.0243,0.31,1,SELL
2020-11-20,AAPL,114.47,115.82,113.72,114.83,3473119,36.27,-2.9461,113.71,0.0402,1.0,0,HOLD
2020-11-23,NVDA,110.6,110.74,110.17,110.47,4055843,61.0,0.2727,113.57,0.0068,0.837,0,HOLD
2020-11-24,INFY.NS,112.49,113.14,111.44,111.77,1076675,48.22,-0.9007,113.49,0.0106,-0.673,0,SELL
2020-11-25,AAPL,113.45,114.75,112.09,114.22,2712478,38.85,2.3794,113.48,0.0091,-1.0,0,HOLD
2020-11-26,TCS.NS,115.54,117.37,113.25,114.81,1631847,52.53,-1.7447,113.56,0.0458,-1.0,0,SELL
2020-11-27,AAPL,115.72,116.16,114.7,115.22,2077177,56.84,-1.4224,113.67,0.0164,0.336,0,HOLD
2020-11-30,TCS.NS,116.07,116.08,113.36,114.24,2743094,73.29,0.7482,113.77,0.0095,0.703,0,BUY
2020-12-01,INFY.NS,110.73,111.92,109.26,111.3,4447512,38.86,-2.9832,113.66,0.0157,-1.0,0,SELL
2020-12-02,AAPL,112.71,112.74,110.11,110.94,2130635,30.61,-4.9556,113.51,0.0419,-0.25,0,SELL
2020-12-03,AAPL,113.17,113.57,111.19,113.13,3951784,62.3,-0.4373,113.56,0.0395,-0.171,0,HOLD
2020-12-04,TSLA,110.95,115.47,110.56,112.86,3265381,31.36,0.5811,113.43,0.0155,1.0,0,HOLD
2020-12-07,TSLA,111.92,112.26,109.65,110.47,2203961,67.0,-0.5291,113.33,0.0365,-0.719,0,SELL
2020-12-08,TSLA,109.99,112.03,109.96,111.63,4656117,48.26,1.2086,113.11,0.0214,1.0,0,HOLD
2020-12-09,TSLA,111.19,111.84,111.05,111.3,368444,49.37,0.069,113.13,0.0579,-1.0,0,SELL
2020-12-10,NVDA,115.18,115.86,114.45,115.03,612464,46.3,1.6834,113.13,0.049,0.216,0,BUY
2020-12-11,RELIANCE.NS,113.55,113.72,112.84,113.21,1904000,41.78,0.2148,113.02,0.0271,0.023,0,HOLD
2020-12-14,TCS.NS,112.5,113.81,111.81,113.61,3930650,72.3,-2.6207,113.01,0.0065,0.666,0,HOLD
2020-12-15,AAPL,114.75,114.94,113.64,114.28,4781586,40.42,1.2629,112.93,0.0211,-0.579,0,HOLD
2020-12-16,INFY.NS,114.65,115.98,112.71,114.2,1288415,63.56,2.0122,112.94,0.0405,-1.0,0,BUY
2020-12-17,TSLA,111.19,114.4,111.01,112.32,1808805,58.61,-3.4976,112.99,0.0294,-0.255,0,SELL
2020-12-18,AAPL,114.86,117.02,114.36,115.83,2197287,40.35,-1.4619,113.04,0.0207,0.409,0,HOLD
2020-12-21,NVDA,114.84,115.19,113.33,113.86,2135519,30.37,1.0467,113.21,0.0534,1.0,0,BUY
2020-12-22,TCS.NS,113.01,115.01,112.74,114.45,3118953,65.05,-0.5774,113.35,0.0438,0.781,0,HOLD
2020-12-23,AAPL,113.95,115.11,112.54,114.52,1271219,31.55,2.2251,113.36,0.0743,-1.0,0,HOLD
2020-12-24,RELIANCE.NS,115.13,116.27,113.36,115.18,3054049,49.08,-1.6172,113.38,0.0181,-1.0,0,SELL
2020-12-25,INFY.NS,113.52,115.36,112.14,112.93,1618406,64.89,2.5778,113.26,0.0154,0.509,0,BUY
2020-12-28,NVDA,114.39,115.61,112.61,115.05,2203608,37.7,3.1288,113.31,0.0261,1.0,0,BUY
2020-12-29,AAPL,112.8,114.82,111.26,114.72,4693700,73.82,0.1527,113.48,0.0138,1.0,0,BUY
2020-12-30,TSLA,114.74,115.91,114.59,115.13,3077533,59.55,-3.5151,113.69,0.0043,0.71,0,HOLD
2020-12-31,AAPL,110.68,113.28,110.17,112.51,3788778,62.0,0.5274,113.65,0.017,-1.0,0,HOLD
2021-01-01,RELIANCE.NS,114.24,116.1,113.58,115.72,4806443,21.34,-1.5232,113.8,0.0154,0.299,0,SELL
2021-01-04,RELIANCE.NS,115.76,118.55,115.09,115.27,3247377,54.86,-0.4912,114.04,0.0238,-1.0,0,HOLD
2021-01-05,TCS.NS,117.49,118.78,116.32,117.63,2199333,22.94,-0.468,114.34,0.0231,-1.0,0,SELL
2021-01-06,AAPL,114.29,114.61,113.8,114.28,4326850,60.12,-2.4712,114.49,0.0005,0.981,1,SELL
2021-01-07,INFY.NS,116.86,117.68,116.33,117.38,3536769,50.88,0.1189,114.6,0.0567,0.839,0,BUY
2021-01-08,INFY.NS,116.31,118.1,116.19,117.62,1926312,33.46,-1.1175,114.82,0.0146,1.0,0,HOLD
2021-01-11,AAPL,116.9,118.43,116.03,116.94,1457710,33.89,2.6027,114.99,0.0472,-0.892,0,HOLD
2021-01-12,RELIANCE.NS,119.72,119.89,116.76,118.41,4642280,54.76,-0.8699,115.2,0.0059,0.817,0,HOLD
2021-01-13,INFY.NS,121.45,121.77,120.1,120.14,2180858,62.77,-0.7525,115.49,0.0148,-1.0,1,SELL
2021-01-14,AAPL,119.22,119.71,116.69,117.92,4480842,63.28,-1.1321,115.77,0.0268,-1.0,0,HOLD
2021-01-15,TCS.NS,122.79,123.24,120.98,122.71,3565309,51.01,-2.6532,116.12,0.0012,0.424,0,HOLD
2021-01-18,AAPL,117.86,118.62,116.43,116.68,1209890,40.52,-0.7982,116.26,0.041,-0.723,0,HOLD
2021-01-19,AAPL,118.8,119.96,117.87,118.36,1062417,49.79,-0.2478,116.45,0.0033,-1.0,0,HOLD
2021-01-20,AAPL,117.09,118.54,115.31,117.19,4154128,38.58,-1.4389,116.59,0.0077,-0.491,0,SELL
2021-01-21,NVDA,116.43,118.36,116.2,117.36,343742,48.23,0.2338,116.7,0.0113,-0.194,0,HOLD
2021-01-22,TSLA,119.32,120.22,116.99,118.03,667968,60.06,0.6369,116.95,0.0056,-1.0,0,HOLD
2021-01-25,TSLA,122.36,123.55,120.43,121.36,1304849,28.05,0.9765,117.27,0.0118,1.0,0,BUY
2021-01-26,NVDA,114.81,115.16,112.6,113.64,4733989,56.01,-1.16,117.21,0.0273,0.648,0,SELL
2021-01-27,NVDA,118.12,118.6,117.72,117.77,268753,29.55,1.6887,117.35,0.0463,-0.325,0,HOLD
2021-01-28,TCS.NS,116.87,118.51,115.67,116.79,1275573,64.25,1.6116,117.56,0.0139,-0.971,0,HOLD
2021-01-29,TCS.NS,119.03,120.39,117.27,120.17,469200,68.54,-0.9293,117.78,0.0138,0.062,0,HOLD
2021-02-01,TSLA,116.66,119.31,116.1,118.08,1701791,55.47,-1.1438,117.92,0.0472,0.49,0,HOLD
2021-02-02,INFY.NS,116.4,116.85,115.37,115.9,4023494,48.89,-0.9927,117.84,0.006,0.935,0,SELL
2021-02-03,AAPL,115.28,118.53,114.41,116.55,3536931,69.69,-4.126,117.95,0.0248,1.0,0,HOLD
2021-02-04,NVDA,118.47,119.93,118.07,118.71,3941058,38.4,1.4272,118.02,0.0243,0.165,0,BUY
2021-02-05,TCS.NS,120.07,120.56,119.77,120.02,2358260,28.7,-0.7864,118.14,0.0754,-0.74,0,SELL
2021-02-08,TSLA,117.84,118.77,116.96,117.41,3531987,48.99,-2.603,118.16,0.0242,-0.526,0,SELL
2021-02-09,TSLA,117.62,118.12,115.06,117.0,1905037,35.98,-2.1922,118.09,0.0226,-0.202,0,SELL
2021-02-10,TSLA,114.8,115.85,112.78,115.48,1290611,42.84,-1.3457,117.86,0.0203,0.695,0,SELL
2021-02-11,TCS.NS,118.14,118.56,116.43,117.94,407180,72.45,-0.2262,117.86,0.0519,-0.903,0,HOLD
2021-02-12,TCS.NS,113.65,115.2,113.07,114.0,3807543,54.36,3.4753,117.42,0.0145,-1.0,0,HOLD
2021-02-15,TCS.NS,117.11,117.76,116.58,116.62,1722587,53.47,0.8773,117.42,0.0316,1.0,0,HOLD
2021-02-16,INFY.NS,120.3,121.29,119.83,121.01,1776034,38.33,-0.8934,117.55,0.0008,-0.385,0,HOLD
2021-02-17,TCS.NS,114.69,116.64,113.17,113.47,3481775,51.23,-0.1956,117.37,0.0049,1.0,0,HOLD
2021-02-18,TSLA,116.09,119.15,114.69,117.5,971729,68.68,-0.3466,117.37,0.0351,-1.0,0,HOLD
2021-02-19,AAPL,119.65,120.42,118.22,120.18,4794680,62.22,-4.6638,117.48,0.056,-1.0,0,HOLD
2021-02-22,TSLA,118.09,119.37,118.02,118.81,3365054,46.49,0.5362,117.35,0.0504,0.208,0,BUY
2021-02-23,AAPL,120.48,122.29,119.25,121.33,1654434,56.91,0.1932,117.74,0.0189,-0.445,0,HOLD
2021-02-24,NVDA,118.06,118.52,116.75,117.48,1176199,37.93,-1.0624,117.72,0.0412,-0.453,0,SELL
2021-02-25,NVDA,116.42,116.89,114.4,116.88,4960602,84.68,-2.4193,117.73,0.0187,1.0,0,HOLD
2021-02-26,INFY.NS,120.5,121.42,119.46,120.28,1706106,79.75,-3.3662,117.73,0.0181,0.498,0,HOLD
2021-03-01,TSLA,117.56,118.67,116.38,116.83,1078513,43.48,0.2675,117.67,0.0232,0.964,0,HOLD
2021-03-02,RELIANCE.NS,117.87,119.39,117.36,118.17,2465948,45.88,-1.5008,117.78,0.0862,0.633,0,HOLD
2021-03-03,INFY.NS,123.76,124.93,122.9,123.19,2864792,41.2,4.9301,118.12,0.0737,0.76,0,BUY
2021-03-04,TCS.NS,120.48,122.25,120.15,120.86,2785684,35.89,1.4709,118.22,0.036,-0.943,0,HOLD
2021-03-05,TCS.NS,116.61,117.84,114.75,116.22,1480505,30.49,0.2414,118.03,0.0306,0.301,0,HOLD
2021-03-08,AAPL,116.79,117.49,115.72,117.25,2282605,48.5,-3.8997,118.03,0.0054,-1.0,0,SELL
2021-03-09,TCS.NS,118.57,119.87,118.43,118.61,2893353,67.95,-4.9697,118.11,0.0168,0.218,0,HOLD
2021-03-10,TSLA,118.86,121.05,118.32,119.47,2724369,63.4,1.995,118.31,0.0264,1.0,0,BUY
2021-03-11,NVDA,125.0,125.84,122.09,123.42,858249,44.6,-2.2162,118.58,0.0152,0.564,0,HOLD
2021-03-12,TSLA,123.83,126.49,123.79,124.76,4667563,41.67,-0.4351,119.12,0.0084,-0.337,0,HOLD
2021-03-15,TCS.NS,119.37,122.06,119.25,121.24,4747206,60.99,0.1021,119.35,0.0062,-1.0,0,HOLD
2021-03-16,RELIANCE.NS,121.32,122.06,118.1,119.0,2006556,67.46,1.8713,119.25,0.0483,1.0,0,BUY
2021-03-17,RELIANCE.NS,117.95,120.68,117.45,119.69,135942,27.53,-1.4533,119.56,0.0343,0.677,0,HOLD
2021-03-18,INFY.NS,120.13,121.49,119.14,121.4,4853846,52.0,-1.0829,119.75,0.0827,-0.189,0,HOLD
2021-03-19,TCS.NS,116.7,117.69,116.36,117.49,4713703,54.71,2.2002,119.62,0.0249,0.003,0,HOLD
2021-03-22,RELIANCE.NS,123.02,123.54,121.88,123.22,219133,52.41,-0.5027,119.84,0.0598,-1.0,0,HOLD
2021-03-23,TCS.NS,121.36,122.97,120.12,120.54,3927029,37.44,3.1321,119.8,0.0493,1.0,0,BUY
2021-03-24,INFY.NS,118.66,119.6,118.36,119.0,3866125,45.33,-1.6637,119.88,0.0157,0.768,0,SELL
2021-03-25,TCS.NS,120.84,122.97,120.61,121.93,4721314,39.98,0.502,120.13,0.0337,0.762,0,BUY
2021-03-26,NVDA,125.0,126.49,123.75,125.16,4791781,80.61,-0.2037,120.37,0.0364,-0.482,1,HOLD
2021-03-29,AAPL,121.45,122.54,121.15,122.24,860410,26.29,1.7239,120.64,0.005,-1.0,1,HOLD
2021-03-30,TCS.NS,120.56,122.79,120.49,121.37,164567,29.83,1.4259,120.8,0.0133,0.491,0,BUY
2021-03-31,TSLA,120.86,121.69,120.22,121.65,4030688,91.18,-0.7334,120.72,0.0187,-1.0,0,HOLD
2021-04-01,RELIANCE.NS,121.87,122.21,121.46,121.82,3389022,60.57,1.296,120.77,0.0097,1.0,0,BUY
2021-04-02,AAPL,126.75,128.18,124.27,124.76,1853106,79.18,0.4907,121.2,0.0356,-0.143,0,BUY
2021-04-05,AAPL,124.49,128.14,123.75,126.52,4713874,37.61,-0.6769,121.66,0.004,1.0,0,HOLD
2021-04-06,TSLA,120.7,121.52,118.87,119.22,4144563,25.58,1.5398,121.69,0.0263,-0.772,0,SELL
2021-04-07,TSLA,119.77,120.14,118.49,118.54,2492934,57.64,-1.0647,121.65,0.0231,-1.0,0,SELL
2021-04-08,AAPL,123.68,124.45,123.34,124.44,4145594,42.05,-5.2195,121.7,0.0358,0.451,0,HOLD
2021-04-09,TSLA,123.37,124.69,121.28,123.18,1432159,35.85,1.893,121.62,0.0018,0.973,0,BUY
2021-04-12,AAPL,123.83,124.94,123.75,124.7,1690655,72.57,-0.2153,121.79,0.036,-0.809,0,HOLD
2021-04-13,RELIANCE.NS,121.25,122.37,119.94,120.59,4987283,61.23,2.2392,121.87,0.0241,1.0,0,BUY
2021-04-14,NVDA,125.71,126.87,124.89,126.35,446163,44.12,-3.603,122.2,0.0241,1.0,0,HOLD
